Student_ID,Age,Gender,Study_Hours,Screen_Time_Hours,Social_Media_Hours,Sleep_Hours,Productivity_Score,Cognitive_Test_Score,Stress_Level,Device_Type,Screen_Time_Category,Social_Media_Category
1087,22.0,Male,5.66,5.45,3.44,7.69,100.0,98.0,Medium,Laptop,Medium,Medium
1088,21.0,Female,4.5,7.94,5.39,7.6,86.0,87.0,High,Mobile,High,High
1089,20.0,Male,6.79,3.8,1.82,6.55,100.0,96.0,Low,Mobile,Medium,Low
1090,20.0,Male,5.41,4.76,2.38,7.91,94.0,97.0,Medium,Mobile,Medium,Medium
1091,20.0,Female,5.94,5.93,1.61,8.95,100.0,99.0,Low,Mobile,Medium,Low
1092,20.0,Male,6.97,3.99,2.71,7.4,100.0,99.0,Low,Mobile,Medium,Medium
1093,22.0,Male,6.53,3.64,2.44,6.82,100.0,100.0,Low,Laptop,Medium,Medium
1094,21.0,Male,2.89,7.99,3.41,6.7,78.0,88.0,High,Laptop,High,Medium
1095,22.0,Male,5.68,4.6,2.02,6.84,100.0,92.0,Medium,Laptop,Medium,Medium
1096,20.0,Male,3.63,6.25,3.43,6.46,87.0,95.0,Medium,Mobile,High,Medium
1097,21.0,Male,5.33,5.24,2.26,7.5,96.0,95.0,Medium,Mobile,Medium,Medium
1098,18.0,Female,5.83,3.46,1.74,6.23,88.40113941018767,92.0,Low,Tablet,Medium,Low
1099,22.0,Male,2.94,5.66,2.52,5.91,84.0,89.0,Medium,Mobile,Medium,Medium
1100,21.0,Male,3.99,7.2,4.25,6.78,82.0,87.0,High,Tablet,High,Medium
1101,22.0,Male,5.54,3.58,2.45,7.47,100.0,99.0,Low,Mobile,Medium,Medium
1102,18.0,Male,3.49,7.62,5.33,6.95,79.0,90.0,High,Tablet,High,High
1103,24.0,Female,5.39,4.3,2.2,8.84,95.0,100.0,Medium,Tablet,Medium,Medium
1104,20.0,Male,5.76,5.03,2.92,7.28,98.0,95.0,Medium,Laptop,Medium,Medium
1105,22.0,Female,4.15,7.06,4.64,7.27,83.0,87.0,High,Mobile,High,Medium
1106,19.0,Male,5.17,4.67,2.03,6.49,99.0,90.0,Medium,Mobile,Medium,Medium
1107,21.0,Female,6.14,6.08,3.69,7.6,97.0,92.0,Medium,Tablet,High,Medium
1108,19.0,Female,5.26,5.37,2.81,6.7,88.0,87.0,Medium,Laptop,Medium,Medium
1109,20.0,Female,4.66,6.26,2.89,7.01,99.0,84.0,Medium,Mobile,High,Medium
1110,23.0,Female,4.78,1.24,0.65,7.86,100.0,100.0,Low,Mobile,Low,Low
1111,20.0,Female,6.4,2.34,0.99,8.56,100.0,100.0,Low,Laptop,Low,Low
1112,21.0,Male,4.53,7.23,4.4,5.71,88.0,89.0,High,Mobile,High,Medium
1113,22.0,Male,5.42,8.07,3.84,4.76,83.0,85.0,High,Laptop,High,Medium
1114,21.0,Female,5.1,4.18,2.06,7.19,100.0,95.0,Medium,Laptop,Medium,Medium
1115,21.0,Male,2.47,5.51,2.4,7.47,89.0,99.0,Medium,Tablet,Medium,Medium
1116,21.0,Male,2.28,6.59,4.35,7.0,85.0,90.0,Medium,Mobile,High,Medium
1117,24.0,Female,4.97,7.39,4.05,7.71,86.0,85.0,High,Mobile,High,Medium
1118,20.0,Male,5.03,5.93,1.11,8.16,100.0,100.0,Low,Mobile,Medium,Low
1119,21.0,Female,5.56,4.23,2.41,6.9,92.0,97.0,Medium,Tablet,Medium,Medium
1120,22.0,Female,4.84,5.33,2.79,5.27,84.0,92.0,Medium,Mobile,Medium,Medium
1121,22.0,Female,3.88,7.41,3.39,6.53,92.0,85.0,High,Mobile,High,Medium
1122,22.0,Female,2.88,11.0,6.86,6.82,62.0,80.0,Very High,Mobile,High,High
1123,21.0,Male,3.6,5.54,2.43,6.78,84.0,93.0,Medium,Mobile,Medium,Medium
1124,19.0,Male,5.32,3.19,1.38,7.58,100.0,100.0,Low,Laptop,Medium,Low
1125,23.0,Male,3.56,6.8,4.17,7.18,87.0,89.0,Medium,Laptop,High,Medium
1126,19.0,Male,3.26,8.64,4.0,5.66,76.0,80.0,High,Laptop,High,Medium
1127,21.0,Female,4.05,6.22,3.06,7.45,91.0,95.0,Medium,Mobile,High,Medium
1128,19.0,Female,4.77,4.19,2.27,8.67,100.0,100.0,Medium,Tablet,Medium,Medium
1129,20.0,Male,5.03,7.92,4.24,6.48,88.40113941018767,87.0,High,Mobile,High,Medium
1130,21.0,Male,3.95,7.33,4.49,5.83,83.0,91.0,High,Laptop,High,Medium
1131,21.0,Female,6.34,3.95,2.32,7.36,100.0,97.0,Low,Mobile,Medium,Medium
1132,21.0,Male,6.12,6.76,4.01,5.07,92.0,81.0,Medium,Mobile,High,Medium
1133,23.0,Male,4.93,7.99,4.91,6.87,89.0,82.0,High,Mobile,High,Medium
1134,21.0,Male,4.43,8.36,4.08,6.89,79.0,85.0,High,Mobile,High,Medium
1135,20.0,Female,4.93,5.87,2.92,8.37,95.0,97.0,Medium,Laptop,Medium,Medium
1136,22.0,Female,5.75,5.28,2.81,6.99,95.0,90.0,Medium,Mobile,Medium,Medium
1137,22.0,Female,3.87,8.45,4.16,6.84,72.0,81.0,High,Mobile,High,Medium
1138,19.0,Female,6.41,3.58,2.49,6.79,97.0,97.0,Low,Laptop,Medium,Medium
1139,21.0,Male,4.97,6.88,4.43,6.54,100.0,80.0,Medium,Mobile,High,Medium
1140,22.0,Male,4.89,3.26,1.47,6.33,100.0,98.0,Low,Mobile,Medium,Low
1141,20.0,Female,4.94,8.13,3.27,6.42,84.0,84.0,High,Mobile,High,Medium
1142,23.0,Male,4.77,5.48,2.26,6.86,90.0,94.0,Medium,Laptop,Medium,Medium
1143,20.0,Female,3.61,8.54,4.04,6.73,85.0,89.0,High,Mobile,High,Medium
1144,21.0,Female,3.63,6.98,3.03,6.31,88.0,84.0,Medium,Tablet,High,Medium
1145,20.0,Female,5.43,3.55,1.99,7.56,100.0,100.0,Low,Mobile,Medium,Low
1146,21.0,Female,4.84,8.85,5.82,6.16,79.0,79.0,High,Mobile,High,High
1147,19.0,Female,4.64,9.1,5.65,6.11,76.0,73.0,High,Mobile,High,High
1148,18.0,Female,4.4,7.76,3.61,6.71,80.0,87.0,High,Laptop,High,Medium
1149,23.0,Male,5.68,4.48,2.33,7.34,97.0,100.0,Medium,Mobile,Medium,Medium
1150,19.0,Male,6.21,5.39,2.98,7.73,96.0,92.0,Medium,Laptop,Medium,Medium
1151,19.0,Male,4.23,6.29,4.04,6.85,87.0,89.0,Medium,Mobile,High,Medium
1152,18.0,Female,3.58,4.59,2.99,7.0,89.0,98.0,Medium,Mobile,Medium,Medium
1153,20.0,Male,5.05,9.38,6.31,6.18,89.0,78.0,High,Laptop,High,High
1154,19.0,Female,3.78,6.29,3.48,6.37,78.0,86.0,Medium,Laptop,High,Medium
1155,23.0,Male,5.29,0.59,0.36,7.79,100.0,100.0,Low,Mobile,Low,Low
1156,22.0,Female,2.14,6.68,2.9,8.49,85.0,93.0,Medium,Laptop,High,Medium
1157,19.0,Male,5.4,5.3,3.02,6.41,96.0,86.0,Medium,Laptop,Medium,Medium
1158,24.0,Female,2.6,5.85,2.78,6.81,81.0,94.0,Medium,Mobile,Medium,Medium
1159,22.0,Female,3.82,5.26,2.79,6.84,100.0,93.0,Medium,Mobile,Medium,Medium
1160,20.0,Male,4.72,7.61,4.49,6.48,84.0,96.0,High,Mobile,High,Medium
1161,18.0,Male,4.69,8.24,3.93,6.29,77.0,89.0,High,Mobile,High,Medium
1162,24.0,Female,3.55,6.57,2.73,7.11,79.0,89.0,Medium,Laptop,High,Medium
1163,18.0,Male,4.54,5.32,2.14,5.77,96.0,86.0,Medium,Mobile,Medium,Medium
1164,18.0,Male,3.48,5.92,2.41,7.85,88.0,98.0,Medium,Mobile,Medium,Medium
1165,22.0,Female,3.83,6.04,2.43,7.5,90.0,92.0,Medium,Mobile,High,Medium
1166,24.0,Female,5.3,4.4,1.91,6.33,100.0,96.0,Medium,Tablet,Medium,Low
1167,23.0,Female,3.55,7.16,3.38,4.95,87.0,80.0,High,Laptop,High,Medium
1168,21.0,Male,3.93,6.92,3.23,6.03,89.0,91.0,Medium,Mobile,High,Medium
1169,21.0,Male,1.82,9.08,6.32,6.19,67.0,78.0,High,Mobile,High,High
1170,22.0,Female,5.11,8.51,4.19,8.56,81.0,89.0,High,Mobile,High,Medium
1171,22.0,Female,5.52,4.63,2.03,7.71,96.0,96.0,Medium,Laptop,Medium,Medium
1172,21.0,Female,4.96,7.64,4.31,5.23,83.0,82.0,High,Mobile,High,Medium
1173,21.0,Male,6.62,4.1,2.7,6.83,100.0,97.0,Medium,Tablet,Medium,Medium
1174,20.0,Male,3.09,7.39,4.46,6.68,75.0,84.0,High,Mobile,High,Medium
1175,19.0,Male,4.38,4.97,2.43,7.41,100.0,95.0,Medium,Mobile,Medium,Medium
1176,20.0,Male,2.84,3.95,2.25,6.36,97.0,96.0,Low,Laptop,Medium,Medium
1177,18.0,Male,8.1,6.56,4.03,6.78,99.0,90.0,Medium,Laptop,High,Medium
1178,20.0,Male,5.93,0.65,0.4,7.5,100.0,100.0,Low,Mobile,Low,Low
1179,19.0,Female,6.8,2.5,1.5,6.82,100.0,100.0,Low,Laptop,Low,Low
1180,19.0,Male,3.12,5.65,3.74,7.28,82.0,97.0,Medium,Mobile,Medium,Medium
1181,21.0,Female,5.65,6.16,4.07,7.59,82.0,93.0,Medium,Mobile,High,Medium
1182,23.0,Female,6.95,5.26,3.02,7.82,99.0,99.0,Medium,Laptop,Medium,Medium
1183,22.0,Female,5.38,2.84,1.5,8.09,100.0,100.0,Low,Tablet,Low,Low
1184,18.0,Male,3.78,4.36,2.58,6.93,90.0,98.0,Medium,Laptop,Medium,Medium
1185,19.0,Female,4.1,6.78,4.38,7.42,95.0,86.0,Medium,Mobile,High,Medium
1186,22.0,Female,1.48,7.16,2.88,7.02,76.0,85.0,High,Laptop,High,Medium
1187,19.0,Female,4.46,5.97,4.16,7.11,85.0,95.0,Medium,Mobile,Medium,Medium
1188,20.0,Female,4.79,8.31,3.78,6.05,84.0,82.0,High,Mobile,High,Medium
1189,21.0,Female,4.22,6.79,3.67,6.44,92.0,85.0,Medium,Laptop,High,Medium
1190,19.0,Female,4.61,4.51,2.98,7.36,97.0,97.0,Medium,Mobile,Medium,Medium
1191,21.0,Male,5.3,5.93,2.54,9.0,94.0,100.0,Medium,Tablet,Medium,Medium
1192,18.0,Female,6.07,3.19,1.73,7.8,100.0,100.0,Low,Mobile,Medium,Low
1193,20.0,Male,2.57,5.78,2.54,6.56,74.0,87.0,Medium,Mobile,Medium,Medium
1194,21.0,Female,3.94,8.22,4.26,5.89,81.0,79.0,High,Laptop,High,Medium
1195,18.0,Male,7.01,7.37,3.34,6.33,97.0,86.0,High,Laptop,High,Medium
1196,21.0,Male,2.06,8.8,4.48,8.18,71.0,82.0,High,Mobile,High,Medium
1197,20.0,Female,4.58,5.39,2.76,6.8,88.0,100.0,Medium,Mobile,Medium,Medium
1198,21.0,Female,6.02,8.69,6.07,7.19,83.0,78.0,High,Laptop,High,High
1199,21.0,Male,5.94,5.61,3.92,6.78,93.0,92.0,Medium,Mobile,Medium,Medium
1200,23.0,Male,3.0,8.94,3.88,6.62,78.0,81.0,High,Mobile,High,Medium
1201,21.0,Female,4.76,5.96,3.68,7.64,83.0,94.0,Medium,Laptop,Medium,Medium
1202,20.0,Male,4.07,7.41,3.08,6.26,80.0,80.0,High,Mobile,High,Medium
1203,21.0,Female,2.72,8.95,3.66,5.9,67.0,84.0,High,Tablet,High,Medium
1204,21.0,Male,4.53,5.61,2.42,8.41,89.0,89.0,Medium,Laptop,Medium,Medium
1205,21.0,Female,4.03,6.44,4.44,7.7,82.0,89.0,Medium,Tablet,High,Medium
1206,21.0,Female,3.86,8.58,5.85,7.12,82.0,81.0,High,Mobile,High,High
1207,19.0,Male,3.68,5.73,2.63,7.68,91.0,94.0,Medium,Tablet,Medium,Medium
1208,20.0,Male,3.76,3.36,1.51,7.9,91.0,100.0,Low,Mobile,Medium,Low
1209,18.0,Male,3.16,10.29,4.86,7.76,61.0,76.0,Very High,Mobile,High,Medium
1210,23.0,Female,6.84,5.06,2.81,7.22,100.0,93.0,Medium,Mobile,Medium,Medium
1211,19.0,Female,4.5,6.32,3.61,7.4,87.0,85.0,Medium,Mobile,High,Medium
1212,19.0,Female,3.41,8.31,3.88,5.38,79.0,82.0,High,Mobile,High,Medium
1213,19.0,Male,5.77,4.78,3.0,6.58,88.40113941018767,95.0,Medium,Mobile,Medium,Medium
1214,22.0,Male,4.92,3.98,1.96,6.44,97.0,90.0,Low,Mobile,Medium,Low
1215,20.0,Male,6.59,6.51,4.4,7.92,88.0,84.0,Medium,Mobile,High,Medium
1216,22.0,Male,5.57,2.41,1.44,5.68,100.0,99.0,Low,Laptop,Low,Low
1217,19.0,Female,5.51,5.42,2.88,6.79,96.0,95.0,Medium,Mobile,Medium,Medium
1218,21.0,Female,3.45,6.49,4.13,4.51,82.0,81.0,Medium,Laptop,High,Medium
1219,19.0,Female,5.27,5.46,3.52,6.44,96.0,93.0,Medium,Mobile,Medium,Medium
1220,24.0,Male,5.76,2.91,1.42,7.23,100.0,98.0,Low,Tablet,Low,Low
1221,19.0,Female,3.48,9.19,4.61,7.47,67.0,83.0,High,Mobile,High,Medium
1222,21.0,Female,3.83,6.21,4.23,7.28,97.0,85.0,Medium,Tablet,High,Medium
1223,21.0,Female,2.88,8.86,3.98,5.76,69.0,83.0,High,Mobile,High,Medium
1224,21.0,Female,4.99,5.48,2.26,7.96,100.0,93.0,Medium,Tablet,Medium,Medium
1225,20.0,Male,5.78,4.24,2.27,7.37,94.0,99.0,Medium,Mobile,Medium,Medium
1226,20.0,Male,4.19,6.54,4.19,6.92,90.0,90.0,Medium,Laptop,High,Medium
1227,21.0,Female,4.97,5.93,3.52,6.12,99.0,92.0,Medium,Laptop,Medium,Medium
1228,20.0,Male,5.16,3.64,2.46,6.68,97.0,94.0,Low,Mobile,Medium,Medium
1229,22.0,Male,3.74,8.94,5.01,5.75,74.0,76.0,High,Mobile,High,High
1230,24.0,Female,4.63,4.76,2.05,7.29,100.0,93.0,Medium,Laptop,Medium,Medium
1231,20.0,Female,5.63,2.32,1.34,7.8,100.0,100.0,Low,Mobile,Low,Low
1232,18.0,Female,6.94,8.66,5.49,7.7,87.0,84.0,High,Mobile,High,High
1233,20.0,Male,5.18,4.99,2.14,7.51,100.0,91.0,Medium,Laptop,Medium,Medium
1234,24.0,Male,5.64,4.78,2.16,5.08,100.0,87.0,Medium,Mobile,Medium,Medium
1235,19.0,Female,6.08,2.47,1.0,7.92,100.0,100.0,Low,Laptop,Low,Low
1236,23.0,Female,3.14,9.48,5.48,5.14,76.0,78.0,High,Mobile,High,High
1237,23.0,Female,6.83,3.42,2.28,6.74,100.0,99.0,Low,Mobile,Medium,Medium
1238,20.0,Female,4.11,6.12,3.68,6.33,80.0,87.0,Medium,Mobile,High,Medium
1239,21.0,Female,5.22,7.83,5.44,6.1,85.0,84.0,High,Laptop,High,High
1240,23.0,Female,3.85,6.84,2.87,5.73,84.0,83.0,Medium,Tablet,High,Medium
1241,20.0,Male,3.38,5.88,3.94,7.19,77.0,96.0,Medium,Mobile,Medium,Medium
1242,20.0,Female,5.96,5.93,1.67,6.55,100.0,99.0,Low,Mobile,Medium,Low
1243,20.0,Female,3.66,4.38,2.16,7.61,88.0,93.0,Medium,Mobile,Medium,Medium
1244,19.0,Female,5.03,6.38,4.42,8.71,84.0,99.0,Medium,Laptop,High,Medium
1245,20.0,Male,3.54,4.43,2.15,6.25,89.0,84.0,Medium,Mobile,Medium,Medium
1246,19.0,Female,3.99,6.41,4.27,6.69,80.0,84.0,Medium,Mobile,High,Medium
1247,21.0,Male,2.37,7.36,4.89,4.71,76.0,82.0,High,Mobile,High,Medium
1248,19.0,Male,7.31,7.93,4.97,6.37,93.0,87.0,High,Mobile,High,Medium
1249,21.0,Male,3.25,3.55,2.02,8.0,90.0,100.0,Low,Mobile,Medium,Medium
1250,18.0,Female,3.19,10.39,4.53,6.7,62.0,77.0,Very High,Mobile,High,Medium
1251,21.0,Male,5.41,7.53,4.21,6.76,81.0,84.0,High,Laptop,High,Medium
1252,22.0,Male,5.74,6.0,3.04,7.71,93.0,86.0,Medium,Tablet,Medium,Medium
1253,18.0,Male,4.87,8.18,5.22,8.6,85.0,90.0,High,Laptop,High,High
1254,21.0,Female,2.7,10.73,6.73,7.42,64.0,75.0,Very High,Mobile,High,High
1255,22.0,Male,6.99,3.12,2.1,7.16,100.0,100.0,Low,Mobile,Medium,Medium
1256,19.0,Male,5.73,5.55,2.24,5.93,90.0,92.0,Medium,Mobile,Medium,Medium
1257,23.0,Female,6.18,1.24,0.8,7.63,100.0,100.0,Low,Laptop,Low,Low
1258,21.0,Male,4.67,6.39,4.36,6.16,87.0,85.0,Medium,Mobile,High,Medium
1259,19.0,Female,3.92,6.73,4.29,7.22,91.0,92.0,Medium,Tablet,High,Medium
1260,20.0,Female,3.43,5.92,2.6,6.07,82.0,91.0,Medium,Mobile,Medium,Medium
1261,21.0,Male,6.38,4.69,1.99,7.2,100.0,89.0,Medium,Laptop,Medium,Low
1262,21.0,Male,7.3,1.9,0.77,8.49,100.0,100.0,Low,Laptop,Low,Low
1263,21.0,Female,3.21,6.75,3.97,6.77,88.0,87.0,Medium,Mobile,High,Medium
1264,19.0,Male,3.44,8.91,5.25,5.66,70.0,89.0,High,Laptop,High,High
1265,21.0,Male,4.68,4.82,3.36,8.18,93.0,87.0,Medium,Tablet,Medium,Medium
1266,18.0,Male,4.2,6.88,3.57,5.32,89.0,85.0,Medium,Tablet,High,Medium
1267,20.0,Female,5.52,2.86,1.43,7.37,100.0,100.0,Low,Laptop,Low,Low
1268,19.0,Male,5.36,6.91,4.06,6.78,91.0,90.0,Medium,Mobile,High,Medium
1269,19.0,Female,3.84,5.21,3.37,7.17,87.0,92.0,Medium,Laptop,Medium,Medium
1270,22.0,Female,3.94,4.48,3.05,7.45,95.0,95.0,Medium,Laptop,Medium,Medium
1271,22.0,Male,6.44,4.48,2.87,7.79,100.0,93.0,Medium,Mobile,Medium,Medium
1272,21.0,Male,4.18,5.21,2.75,7.13,97.0,97.0,Medium,Mobile,Medium,Medium
1273,19.0,Female,2.76,6.76,3.99,6.55,83.0,89.0,Medium,Mobile,High,Medium
1274,20.0,Male,4.7,3.38,2.22,7.2,94.0,91.0,Low,Mobile,Medium,Medium
1275,22.0,Female,4.34,5.21,2.85,6.67,88.0,92.0,Medium,Laptop,Medium,Medium
1276,21.0,Male,6.39,5.92,2.75,7.65,87.0,93.0,Medium,Mobile,Medium,Medium
1277,24.0,Male,6.27,3.8,1.71,6.92,95.0,100.0,Low,Mobile,Medium,Low
1278,21.0,Male,4.8,9.59,3.84,6.96,79.0,78.0,High,Mobile,High,Medium
1279,21.0,Male,6.0,4.29,2.64,7.36,100.0,93.0,Medium,Mobile,Medium,Medium
1280,20.0,Male,6.04,4.66,2.02,6.85,100.0,91.0,Medium,Mobile,Medium,Medium
1281,21.0,Female,4.26,4.04,1.91,7.89,100.0,100.0,Medium,Mobile,Medium,Low
1282,20.0,Male,3.18,9.6,4.7,5.7,80.0,76.0,High,Mobile,High,Medium
1283,22.0,Male,2.98,7.11,4.04,7.29,81.0,82.0,High,Laptop,High,Medium
1284,22.0,Male,4.81,4.13,2.15,7.54,100.0,93.0,Medium,Mobile,Medium,Medium
1285,19.0,Female,4.66,8.21,4.95,6.08,81.0,86.0,High,Mobile,High,Medium
1286,19.0,Male,4.54,6.4,2.67,7.34,77.0,100.0,Medium,Mobile,High,Medium
1287,18.0,Female,5.92,6.51,2.85,7.34,94.0,89.0,Medium,Mobile,High,Medium
1288,21.0,Male,3.34,5.31,2.92,8.06,88.0,92.0,Medium,Mobile,Medium,Medium
1289,19.0,Male,5.55,4.5,2.25,8.07,94.0,100.0,Medium,Mobile,Medium,Medium
1290,18.0,Male,2.8,6.68,3.26,7.26,80.0,90.0,Medium,Mobile,High,Medium
1291,21.0,Female,4.94,4.91,2.06,6.32,94.0,94.0,Medium,Mobile,Medium,Medium
1292,24.0,Male,4.3,9.63,6.44,8.23,76.0,82.0,High,Mobile,High,High
1293,20.0,Male,5.0,3.46,2.1,6.39,100.0,100.0,Low,Laptop,Medium,Medium
1294,22.0,Male,4.24,9.07,3.96,7.15,81.0,77.0,High,Mobile,High,Medium
1295,21.0,Female,3.41,5.78,2.42,7.39,83.0,92.0,Medium,Laptop,Medium,Medium
1296,20.0,Male,2.32,6.6,4.57,5.94,88.40113941018767,91.0,Medium,Laptop,High,Medium
1297,22.0,Male,4.67,7.67,4.64,6.57,78.0,81.0,High,Laptop,High,Medium
1298,20.0,Male,6.97,4.74,2.49,7.19,100.0,100.0,Medium,Mobile,Medium,Medium
1299,21.0,Male,2.79,5.93,4.72,7.7,73.0,82.0,High,Laptop,Medium,Medium
1300,21.0,Female,7.59,0.58,0.36,7.51,100.0,100.0,Low,Mobile,Low,Low
1301,19.0,Female,4.98,4.56,2.89,7.08,100.0,90.0,Medium,Mobile,Medium,Medium
1302,22.0,Male,3.45,4.15,2.25,5.5,91.0,94.0,Medium,Mobile,Medium,Medium
1303,20.0,Male,3.9,3.49,1.85,8.89,93.0,100.0,Low,Tablet,Medium,Low
1304,19.0,Male,4.65,5.57,2.25,6.23,94.0,90.0,Medium,Mobile,Medium,Medium
1305,21.0,Male,3.78,6.77,4.59,7.11,81.0,89.0,Medium,Tablet,High,Medium
1306,19.0,Male,2.5,7.41,4.31,6.64,89.0,89.0,High,Mobile,High,Medium
1307,21.0,Female,2.32,6.48,2.99,6.83,88.0,91.0,Medium,Tablet,High,Medium
1308,20.0,Female,3.88,4.67,3.16,7.91,86.0,98.0,Medium,Tablet,Medium,Medium
1309,22.0,Female,4.51,6.74,4.55,8.19,88.0,96.0,Medium,Tablet,High,Medium
1310,21.0,Female,4.42,6.25,4.35,7.15,98.0,88.0,Medium,Mobile,High,Medium
1311,20.0,Female,3.34,7.87,5.21,7.15,88.40113941018767,86.0,High,Laptop,High,High
1312,22.0,Female,4.28,7.55,5.28,6.95,87.0,87.0,High,Tablet,High,High
1313,23.0,Male,5.73,6.06,2.87,7.8,94.0,97.0,Medium,Mobile,High,Medium
1314,21.0,Female,5.51,4.21,2.75,6.99,100.0,100.0,Medium,Mobile,Medium,Medium
1315,21.0,Male,4.75,4.69,3.03,8.12,95.0,89.0,Medium,Laptop,Medium,Medium
1316,19.0,Male,5.94,4.9,2.3,8.11,99.0,99.0,Medium,Mobile,Medium,Medium
1317,19.0,Female,3.54,5.37,2.31,7.99,82.0,92.0,Medium,Laptop,Medium,Medium
1318,20.0,Male,4.07,6.54,4.54,6.36,84.0,87.0,Medium,Mobile,High,Medium
1319,20.0,Male,3.83,7.43,3.63,6.58,79.0,97.0,High,Mobile,High,Medium
1320,20.0,Female,3.05,5.9,3.9,7.21,80.0,85.0,Medium,Mobile,Medium,Medium
1321,21.0,Male,3.99,6.03,2.42,5.9,90.0,86.0,Medium,Mobile,High,Medium
1322,21.0,Male,1.92,6.29,2.56,8.22,88.40113941018767,96.0,Medium,Mobile,High,Medium
1323,20.0,Female,7.1,4.97,2.68,7.2,95.0,95.0,Medium,Laptop,Medium,Medium
1324,21.0,Female,3.93,4.15,1.96,7.6,95.0,100.0,Medium,Mobile,Medium,Low
1325,21.0,Female,7.46,2.49,1.51,7.24,100.0,95.0,Low,Laptop,Low,Low
1326,18.0,Male,4.96,4.61,2.63,6.22,100.0,97.0,Medium,Laptop,Medium,Medium
1327,19.0,Male,4.89,6.95,2.94,6.33,90.0,89.0,Medium,Mobile,High,Medium
1328,20.0,Female,4.34,4.59,2.06,7.46,90.0,99.0,Medium,Mobile,Medium,Medium
1329,19.0,Female,4.89,5.52,2.85,7.63,88.0,93.0,Medium,Mobile,Medium,Medium
1330,21.0,Male,5.0,6.93,3.16,6.94,83.0,83.0,Medium,Mobile,High,Medium
1331,23.0,Male,4.99,7.04,4.49,7.07,83.0,81.0,High,Mobile,High,Medium
1332,22.0,Male,6.08,3.84,2.02,7.16,100.0,99.0,Low,Mobile,Medium,Medium
1333,20.0,Female,3.46,7.99,3.42,7.0,78.0,84.0,High,Tablet,High,Medium
1334,23.0,Male,3.25,8.25,4.5,7.74,78.0,85.0,High,Mobile,High,Medium
1335,21.0,Female,3.26,3.74,1.6,8.02,89.0,100.0,Low,Mobile,Medium,Low
1336,20.0,Male,5.62,4.35,1.91,7.98,88.40113941018767,88.0,Medium,Tablet,Medium,Low
1337,20.0,Female,5.08,8.38,3.95,6.76,80.0,78.0,High,Laptop,High,Medium
1338,20.0,Female,6.53,5.71,3.76,5.86,100.0,89.0,Medium,Laptop,Medium,Medium
1339,20.0,Female,6.2,1.56,1.06,7.05,100.0,98.0,Low,Laptop,Low,Low
1340,21.0,Male,4.42,3.2,2.07,7.92,100.0,96.0,Low,Mobile,Medium,Medium
1341,21.0,Female,2.61,5.5,2.75,7.09,90.0,92.0,Medium,Laptop,Medium,Medium
1342,21.0,Female,6.45,3.67,1.77,7.82,100.0,98.0,Low,Tablet,Medium,Low
1343,21.0,Male,2.59,5.17,2.92,8.51,94.0,90.0,Medium,Mobile,Medium,Medium
1344,22.0,Female,4.07,6.06,3.74,7.57,88.40113941018767,96.0,Medium,Mobile,High,Medium
1345,22.0,Female,3.35,8.92,6.23,7.42,74.0,76.0,High,Mobile,High,High
1346,18.0,Female,4.59,5.42,2.38,7.19,100.0,94.0,Medium,Mobile,Medium,Medium
1347,18.0,Female,3.9,8.15,3.38,5.92,81.0,76.0,High,Mobile,High,Medium
1348,22.0,Male,3.81,8.86,5.39,6.38,75.0,81.0,High,Laptop,High,High
1349,18.0,Male,0.74,8.87,5.76,5.78,65.0,79.0,High,Mobile,High,High
1350,20.0,Male,4.35,6.57,4.3,8.13,88.0,92.0,Medium,Mobile,High,Medium
1351,19.0,Female,3.0,2.07,1.25,8.42,97.0,100.0,Low,Mobile,Low,Low
1352,18.0,Female,5.1,6.92,4.75,7.23,88.0,90.0,Medium,Laptop,High,Medium
1353,21.0,Female,3.2,8.1,4.48,7.57,77.0,80.0,High,Mobile,High,Medium
1354,22.0,Male,1.96,5.84,3.94,5.42,81.0,98.0,Medium,Mobile,Medium,Medium
1355,20.0,Male,2.48,9.49,6.55,6.77,65.0,85.0,High,Laptop,High,High
1356,18.0,Female,3.3,7.72,5.05,5.61,82.0,86.0,High,Mobile,High,High
1357,20.0,Male,5.59,7.14,3.52,6.77,91.0,91.0,High,Mobile,High,Medium
1358,21.0,Male,4.08,8.17,3.75,6.32,83.0,77.0,High,Mobile,High,Medium
1359,18.0,Female,4.71,6.67,3.76,7.4,89.0,85.0,Medium,Laptop,High,Medium
1360,21.0,Male,7.41,5.93,0.54,8.18,100.0,100.0,Low,Laptop,Medium,Low
1361,20.0,Male,4.68,5.93,3.32,8.28,91.0,99.0,Medium,Mobile,Medium,Medium
1362,21.0,Male,4.69,8.39,3.61,6.04,86.0,77.0,High,Mobile,High,Medium
1363,21.0,Male,5.81,4.38,2.09,7.89,100.0,100.0,Medium,Laptop,Medium,Medium
1364,19.0,Female,3.09,5.55,3.47,7.22,85.0,84.0,Medium,Laptop,Medium,Medium
1365,22.0,Male,6.89,3.91,1.68,6.11,100.0,98.0,Low,Laptop,Medium,Low
1366,20.0,Male,1.72,9.57,4.75,5.55,71.0,78.0,High,Laptop,High,Medium
1367,20.0,Male,4.59,9.36,4.83,6.21,70.0,81.0,High,Mobile,High,Medium
1368,19.0,Female,3.21,4.23,2.48,8.24,96.0,100.0,Medium,Laptop,Medium,Medium
1369,20.0,Male,5.13,6.29,2.81,7.31,85.0,83.0,Medium,Laptop,High,Medium
