Student_ID,Age,Gender,Study_Hours,Screen_Time_Hours,Social_Media_Hours,Sleep_Hours,Productivity_Score,Cognitive_Test_Score,Stress_Level,Device_Type
1753,20,Female,3.77,9.51,4.22,6.29,74.0,82.0,High,Laptop
1754,18,Female,4.85,5.27,2.84,7.89,96.0,100.0,Medium,Tablet
1755,21,Male,3.69,4.32,2.73,7.9,100.0,100.0,Medium,Tablet
1756,23,Female,4.4,7.37,3.69,6.82,84.0,81.0,High,Mobile
1757,20,Male,4.56,5.13,3.03,6.3,93.0,92.0,Medium,Laptop
1758,22,Female,2.74,4.32,1.79,6.19,97.0,89.0,Medium,Laptop
1759,23,Male,3.5,5.04,2.94,7.28,98.0,94.0,Medium,Laptop
1760,22,Female,5.48,5.91,2.63,6.58,90.0,93.0,Medium,Laptop
1761,23,Male,6.03,8.68,5.63,7.2,79.0,78.0,High,Mobile
1762,22,Male,6.1,2.13,1.08,8.37,100.0,100.0,Low,Mobile
1763,21,Female,5.81,6.05,2.93,6.84,87.0,87.0,Medium,Mobile
1764,18,Male,3.94,,4.73,5.82,83.0,89.0,High,Laptop
1765,20,Female,4.28,6.39,2.65,7.33,88.0,86.0,Medium,Laptop
1766,19,Female,5.02,8.62,4.47,5.66,85.0,76.0,High,Mobile
1767,24,Female,6.54,5.85,2.99,6.42,100.0,89.0,Medium,Mobile
1768,20,Female,6.17,5.63,2.73,6.29,87.0,94.0,Medium,Laptop
1769,21,Female,2.87,7.18,4.84,6.65,74.0,87.0,High,Mobile
1770,21,Male,4.36,6.2,3.88,7.9,95.0,90.0,Medium,Mobile
1771,21,Female,5.07,5.22,2.19,7.15,94.0,93.0,Medium,Mobile
1772,23,Female,3.88,7.03,4.32,6.44,84.0,84.0,High,Tablet
1773,20,Female,5.36,4.69,2.62,6.04,99.0,89.0,Medium,Laptop
1774,21,Male,5.85,4.78,3.2,7.69,100.0,99.0,Medium,Mobile
1775,19,Female,6.02,4.94,2.44,6.59,96.0,98.0,Medium,Mobile
1776,19,Female,5.71,8.71,4.98,6.55,78.0,82.0,High,Laptop
1777,20,Female,5.75,0.5,0.28,7.82,100.0,100.0,Low,Laptop
1778,20,Male,2.63,6.79,3.71,7.51,81.0,87.0,Medium,Laptop
1779,20,Male,4.91,6.07,3.26,6.86,91.0,95.0,Medium,Mobile
1780,19,Male,7.77,2.64,1.22,7.62,100.0,98.0,Low,Mobile
1781,18,Female,3.74,6.62,4.15,7.26,82.0,84.0,Medium,Tablet
1782,20,Female,5.04,6.95,3.72,8.5,87.0,91.0,Medium,Mobile
1783,18,Male,4.98,7.18,4.94,7.47,86.0,88.0,High,Mobile
1784,22,Male,6.32,0.7,0.33,7.99,100.0,100.0,Low,Laptop
1785,21,Male,3.69,8.73,5.28,6.46,78.0,84.0,High,Tablet
1786,18,Male,3.84,4.52,3.08,6.88,89.0,97.0,Medium,Laptop
1787,20,Female,1.35,7.37,4.41,5.97,80.0,79.0,High,Laptop
1788,19,Female,2.72,7.48,4.95,6.26,80.0,85.0,High,Mobile
1789,21,Male,4.56,4.25,2.76,6.73,94.0,100.0,Medium,Mobile
1790,23,Female,5.42,7.32,3.72,7.26,93.0,87.0,High,Mobile
1791,18,Male,4.61,5.23,3.03,6.3,100.0,89.0,Medium,Mobile
1792,21,Female,5.12,1.86,0.83,8.89,100.0,100.0,Low,Mobile
1793,20,Male,2.73,8.34,4.68,7.13,83.0,78.0,High,Laptop
1794,22,Male,5.75,4.45,2.09,7.33,100.0,93.0,Medium,Mobile
1795,21,Male,6.64,4.29,2.67,7.34,99.0,100.0,Medium,Mobile
1796,19,Female,6.02,5.19,2.9,6.72,98.0,95.0,Medium,Mobile
1797,20,Female,5.07,6.54,3.42,7.11,83.0,89.0,Medium,Laptop
1798,19,Female,2.76,5.89,2.83,7.89,91.0,100.0,Medium,Mobile
1799,22,Male,3.75,7.1,4.97,6.22,83.0,85.0,High,Laptop
1800,21,Male,7.64,3.32,1.4,6.31,100.0,100.0,Low,Mobile
1801,23,Male,6.29,4.52,1.87,7.86,100.0,93.0,Medium,Laptop
1802,20,Female,2.72,,2.68,7.31,80.0,89.0,Medium,Laptop
1803,19,Male,3.29,9.8,6.77,5.34,68.0,74.0,High,Mobile
1804,18,Female,5.0,5.77,4.0,6.46,100.0,93.0,Medium,Laptop
1805,18,Female,2.93,8.17,4.87,5.88,76.0,82.0,High,Mobile
1806,18,Female,1.7,6.08,4.04,6.4,79.0,92.0,Medium,Laptop
1807,21,Male,4.91,5.03,2.33,6.94,98.0,98.0,Medium,Laptop
1808,21,Male,3.7,5.51,3.81,6.88,96.0,94.0,Medium,Mobile
1809,18,Male,3.66,5.66,2.51,6.55,87.0,88.0,Medium,Mobile
1810,22,Female,3.71,7.21,3.1,6.15,71.0,85.0,High,Mobile
1811,20,Female,3.51,8.75,3.79,6.27,77.0,75.0,High,Tablet
1812,21,Male,4.27,6.72,3.84,6.99,78.0,86.0,Medium,Mobile
1813,23,Male,2.73,8.37,5.31,6.27,78.0,80.0,High,Laptop
1814,22,Female,4.81,4.07,2.08,8.31,97.0,100.0,Medium,Laptop
1815,20,Female,2.64,5.17,3.58,7.57,83.0,96.0,Medium,Laptop
1816,19,Male,5.31,4.55,2.41,6.02,98.0,98.0,Medium,Mobile
1817,18,Female,0.88,6.63,2.95,7.29,78.0,90.0,Medium,Mobile
1818,19,Male,4.37,,2.85,7.63,88.0,97.0,Medium,Mobile
1819,20,Male,5.17,7.46,4.5,6.36,76.0,87.0,High,Mobile
1820,19,Female,3.79,4.14,2.69,6.18,93.0,91.0,Medium,Mobile
1821,20,Female,5.33,6.09,3.27,6.99,94.0,89.0,Medium,Mobile
1822,21,Female,5.48,7.37,4.26,6.72,88.0,82.0,High,Mobile
1823,20,Male,1.77,1.87,0.9,6.93,85.0,100.0,Low,Mobile
1824,20,Female,3.05,10.24,6.08,4.99,68.0,74.0,Very High,Mobile
1825,21,Male,1.22,5.43,3.78,7.04,85.0,89.0,Medium,Mobile
1826,21,Male,5.57,1.95,0.81,7.62,,98.0,Low,Mobile
1827,19,Female,4.4,6.32,4.21,6.6,97.0,95.0,Medium,Mobile
1828,23,Male,1.5,6.07,3.45,6.92,78.0,92.0,Medium,Mobile
1829,20,Female,6.86,5.84,2.78,6.15,94.0,86.0,Medium,Laptop
1830,21,Female,4.25,7.98,5.48,6.26,83.0,84.0,High,Mobile
1831,22,Male,3.03,7.49,4.08,7.13,79.0,90.0,High,Tablet
1832,21,Male,6.08,6.6,3.3,6.6,98.0,95.0,Medium,Mobile
1833,22,Male,2.08,6.9,3.14,5.48,78.0,89.0,Medium,Tablet
1834,21,Male,3.09,5.79,2.74,6.66,84.0,98.0,Medium,Laptop
1835,20,Female,0.68,9.55,6.21,5.43,67.0,77.0,High,Laptop
1836,21,Female,7.55,3.04,1.78,7.81,100.0,98.0,Low,Tablet
1837,19,Male,4.81,6.28,4.23,7.2,93.0,96.0,Medium,Mobile
1838,21,Male,5.25,6.13,2.88,5.65,90.0,87.0,Medium,Mobile
1839,20,Female,4.37,7.63,3.33,7.28,78.0,83.0,High,Mobile
1840,20,Female,5.7,4.31,1.73,6.45,100.0,95.0,Medium,Mobile
1841,20,Male,5.64,2.51,1.39,8.95,100.0,100.0,Low,Mobile
1842,18,Male,4.73,6.31,4.41,6.9,96.0,88.0,Medium,Mobile
1843,20,Female,4.46,6.56,3.99,5.89,80.0,87.0,Medium,Mobile
1844,21,Male,2.88,8.98,4.42,5.49,74.0,80.0,High,Mobile
1845,21,Male,5.21,3.46,2.29,7.79,99.0,100.0,Low,Mobile
1846,19,Female,4.14,8.31,5.27,6.22,76.0,82.0,High,Laptop
1847,22,Female,3.21,10.73,4.34,5.98,70.0,73.0,Very High,Tablet
1848,19,Female,2.95,5.24,3.38,8.44,89.0,87.0,Medium,Mobile
1849,22,Female,3.66,3.42,1.68,6.96,91.0,98.0,Low,Mobile
1850,21,Female,6.04,5.19,2.31,7.21,100.0,88.0,Medium,Mobile
1851,20,Male,4.12,6.03,2.82,8.13,78.0,92.0,Medium,Laptop
1852,23,Male,4.86,7.13,3.85,6.99,90.0,88.0,High,Mobile
1853,19,Male,3.54,4.82,2.54,5.95,97.0,92.0,Medium,Tablet
1854,22,Male,1.8,9.11,4.43,6.78,68.0,86.0,High,Mobile
1855,22,Female,4.16,3.77,1.7,6.52,86.0,96.0,Low,Mobile
1856,19,Female,5.28,2.52,1.58,8.82,100.0,100.0,Low,Tablet
1857,23,Female,3.04,8.21,5.72,5.9,77.0,86.0,High,Tablet
1858,20,Female,7.42,1.45,0.92,9.0,100.0,100.0,Low,Laptop
1859,21,Male,4.84,5.59,2.73,8.26,92.0,90.0,Medium,Mobile
1860,21,Male,4.85,12.24,5.79,5.11,64.0,63.0,Very High,Laptop
1861,20,Female,4.99,5.98,2.78,7.02,95.0,92.0,Medium,Mobile
1862,22,Female,2.28,3.76,1.66,8.05,95.0,99.0,Low,Mobile
1863,22,Female,5.8,5.89,3.33,7.65,95.0,89.0,Medium,Mobile
1864,18,Female,2.72,5.9,3.43,7.37,90.0,97.0,Medium,Mobile
1865,22,Female,4.68,6.32,3.87,7.94,89.0,90.0,Medium,Laptop
1866,18,Female,3.17,7.32,4.42,6.64,82.0,90.0,High,Mobile
1867,22,Male,7.7,3.92,1.91,7.12,100.0,98.0,Low,Tablet
1868,22,Female,5.21,9.38,4.68,6.05,77.0,81.0,High,Mobile
1869,19,Female,3.46,6.49,3.92,7.59,94.0,89.0,Medium,Mobile
1870,20,Male,3.91,7.45,3.76,7.0,83.0,84.0,High,Laptop
1871,19,Female,5.17,4.74,2.2,7.49,85.0,92.0,Medium,Laptop
1872,20,Male,4.77,8.57,4.39,7.12,85.0,82.0,High,Tablet
1873,20,Female,4.69,5.49,2.64,5.46,86.0,89.0,Medium,Laptop
1874,22,Male,3.1,6.56,2.8,7.14,83.0,82.0,Medium,Mobile
1875,22,Female,4.2,4.13,2.68,7.55,99.0,100.0,Medium,Tablet
1876,23,Male,5.09,4.01,2.63,8.73,100.0,94.0,Medium,Tablet
1877,20,Female,5.57,7.38,3.44,5.5,86.0,85.0,High,Mobile
1878,20,Male,5.28,5.11,2.14,8.42,88.0,94.0,Medium,Mobile
1879,18,Male,4.08,4.29,2.67,7.4,97.0,98.0,Medium,Mobile
1880,19,Male,5.67,4.71,2.18,7.65,99.0,99.0,Medium,Mobile
1881,22,Female,3.62,7.4,3.83,8.06,76.0,87.0,High,Tablet
1882,23,Male,5.95,4.74,1.99,7.7,97.0,92.0,Medium,Mobile
1883,19,Male,7.6,5.76,2.69,7.37,100.0,91.0,Medium,Laptop
1884,20,Female,4.06,6.03,3.85,7.19,88.0,93.0,Medium,Mobile
1885,20,Male,6.61,2.17,1.39,7.38,100.0,89.0,Low,Mobile
1886,21,Female,4.49,3.06,1.41,7.57,100.0,96.0,Low,Laptop
1887,19,Male,4.16,6.67,3.34,6.29,100.0,84.0,Medium,Mobile
1888,21,Female,4.98,4.53,1.99,7.26,95.0,97.0,Medium,Mobile
1889,20,Male,3.63,8.11,3.42,4.71,79.0,83.0,High,Tablet
1890,20,Male,6.88,7.93,5.53,6.96,98.0,86.0,High,Laptop
1891,21,Female,3.7,7.44,4.44,6.61,90.0,82.0,High,Mobile
1892,21,Female,4.11,9.64,5.42,6.0,69.0,82.0,High,Mobile
1893,20,Female,2.23,5.83,3.67,7.21,87.0,96.0,Medium,Mobile
1894,20,Male,4.63,7.3,4.76,5.59,89.0,82.0,High,Laptop
1895,20,Male,6.22,4.83,3.1,8.78,100.0,97.0,Medium,Laptop
1896,20,Male,2.4,10.9,4.41,5.94,67.0,77.0,Very High,Mobile
1897,20,Female,0.5,9.97,4.55,6.09,61.0,82.0,High,Laptop
1898,23,Male,4.45,6.02,3.59,6.22,90.0,84.0,Medium,Mobile
1899,21,Male,4.29,6.77,3.47,6.87,92.0,87.0,Medium,Mobile
1900,20,Male,4.55,8.72,6.06,7.57,81.0,89.0,High,Mobile
1901,22,Female,7.0,5.71,3.42,7.89,96.0,99.0,Medium,Mobile
1902,20,Male,4.44,4.69,3.22,7.95,94.0,98.0,Medium,Mobile
1903,22,Female,2.95,7.75,3.57,7.09,78.0,83.0,High,Laptop
1904,21,Male,3.05,6.16,4.06,6.68,75.0,87.0,Medium,Mobile
1905,20,Female,4.63,6.37,3.16,5.77,85.0,83.0,Medium,Laptop
1906,21,Male,5.58,4.33,3.02,7.17,95.0,100.0,Medium,Laptop
1907,18,Female,4.88,2.56,1.15,7.5,100.0,100.0,Low,Laptop
1908,19,Female,5.29,6.47,3.59,7.75,89.0,85.0,Medium,Mobile
1909,19,Male,4.52,7.81,4.98,6.89,84.0,80.0,High,Mobile
1910,21,Female,4.69,5.55,2.94,8.38,88.0,94.0,Medium,Laptop
1911,23,Male,2.56,8.87,4.79,7.38,73.0,74.0,High,Mobile
1912,24,Female,4.34,4.59,3.19,6.92,94.0,93.0,Medium,Laptop
1913,21,Female,2.22,3.89,2.05,5.99,90.0,91.0,Low,Mobile
1914,21,Male,4.82,5.87,3.41,8.13,91.0,93.0,Medium,Mobile
1915,18,Male,4.58,5.83,2.43,8.12,76.0,97.0,Medium,Laptop
1916,20,Male,4.26,7.54,4.92,5.6,86.0,87.0,High,Tablet
1917,19,Male,5.57,4.45,2.65,8.52,100.0,98.0,Medium,Mobile
1918,20,Male,4.14,8.74,4.56,6.76,74.0,83.0,High,Mobile
1919,20,Male,3.19,9.93,4.02,6.34,73.0,85.0,High,Laptop
1920,20,Male,4.58,5.92,3.42,8.31,92.0,98.0,Medium,Mobile
1921,18,Female,2.06,8.5,3.43,7.58,78.0,86.0,High,Mobile
1922,22,Male,4.43,3.89,1.56,7.94,95.0,96.0,Low,Mobile
1923,19,Male,3.92,8.15,4.77,6.95,77.0,85.0,High,Mobile
1924,21,Female,2.99,8.09,3.69,7.08,78.0,85.0,High,Mobile
1925,24,Male,5.01,7.73,3.54,6.33,81.0,88.0,High,Mobile
1926,19,Male,3.72,5.97,3.56,6.96,97.0,91.0,Medium,Tablet
1927,18,Male,6.41,0.5,0.21,7.38,100.0,100.0,Low,Laptop
1928,20,Female,5.02,4.72,2.33,6.99,97.0,94.0,Medium,Tablet
1929,22,Female,5.77,4.75,2.11,6.96,100.0,100.0,Medium,Mobile
1930,23,Male,6.17,4.04,2.32,6.88,100.0,100.0,Medium,Mobile
1931,19,Female,5.26,6.24,3.73,7.06,92.0,88.0,Medium,Tablet
1932,21,Female,2.22,5.16,3.18,6.91,83.0,94.0,Medium,Mobile
1933,20,Female,6.43,4.35,2.07,7.73,95.0,98.0,Medium,Laptop
1934,20,Female,6.97,3.88,1.66,6.13,100.0,98.0,Low,Mobile
1935,24,Female,4.35,4.57,1.94,7.2,91.0,94.0,Medium,Laptop
1936,18,Male,4.11,8.24,4.35,6.66,76.0,85.0,High,Tablet
1937,21,Male,3.83,4.68,3.2,7.02,87.0,96.0,Medium,Mobile
1938,21,Male,2.47,4.97,2.31,7.07,89.0,98.0,Medium,Mobile
1939,22,Female,3.89,5.09,2.43,5.91,100.0,88.0,Medium,Mobile
1940,21,Female,3.65,6.68,2.87,7.15,84.0,90.0,Medium,Mobile
1941,21,Female,3.8,6.91,4.02,7.34,89.0,87.0,Medium,Mobile
1942,20,Female,5.0,0.5,0.3,8.49,100.0,100.0,Low,Laptop
1943,21,Male,3.01,8.04,4.77,7.42,78.0,79.0,High,Mobile
1944,20,Female,3.63,8.87,5.84,6.59,77.0,76.0,High,Mobile
1945,21,Female,4.21,3.9,2.13,7.8,96.0,100.0,Low,Mobile
1946,20,Female,5.73,4.06,1.79,7.51,97.0,100.0,Medium,Mobile
1947,21,Female,5.59,5.1,2.48,7.73,98.0,93.0,Medium,Mobile
1948,20,Female,7.81,4.49,2.69,6.04,100.0,99.0,Medium,Laptop
1949,22,Male,5.72,6.45,3.77,6.2,91.0,89.0,Medium,Laptop
1950,20,Female,5.96,2.11,1.18,9.0,100.0,100.0,Low,Mobile
1951,18,Male,4.43,3.76,2.27,5.48,99.0,95.0,Low,Mobile
1952,22,Female,3.93,9.08,5.37,6.27,76.0,78.0,High,Laptop
1953,19,Female,5.45,4.14,2.75,8.31,100.0,100.0,Medium,Mobile
1954,20,Male,3.14,8.49,4.89,6.43,76.0,91.0,High,Mobile
1955,20,Female,5.23,6.71,4.25,6.53,93.0,84.0,Medium,Laptop
1956,23,Male,3.91,2.38,1.13,7.83,100.0,100.0,Low,Mobile
1957,18,Male,3.83,7.27,4.39,6.46,79.0,76.0,High,Mobile
1958,25,Male,5.24,5.76,3.86,7.07,98.0,100.0,Medium,Tablet
1959,22,Female,4.43,5.09,2.63,6.64,95.0,90.0,Medium,Mobile
1960,21,Female,4.1,6.49,4.11,7.79,81.0,99.0,Medium,Tablet
1961,20,Female,4.05,6.95,4.29,7.95,86.0,83.0,Medium,Mobile
1962,21,Male,3.07,7.42,3.1,6.61,75.0,84.0,High,Laptop
1963,21,Female,5.2,8.36,4.8,5.42,85.0,85.0,High,Mobile
1964,21,Female,3.03,6.82,2.99,6.42,87.0,84.0,Medium,Mobile
1965,21,Male,5.71,3.25,2.24,7.4,100.0,100.0,Low,Laptop
1966,21,Male,5.28,5.05,3.25,7.59,89.0,94.0,Medium,Laptop
1967,20,Male,1.59,11.89,5.15,5.02,63.0,69.0,Very High,Mobile
1968,20,Female,4.15,7.45,3.25,6.09,79.0,78.0,High,Laptop
1969,20,Female,1.99,10.74,6.21,6.46,68.0,68.0,Very High,Mobile
1970,22,Female,5.33,8.79,4.43,7.19,74.0,85.0,High,Laptop
1971,21,Male,2.99,6.48,2.66,6.41,72.0,84.0,Medium,Laptop
1972,18,Female,3.54,6.6,3.71,5.81,93.0,85.0,Medium,Mobile
1973,21,Male,3.05,5.93,3.06,9.0,91.0,100.0,Medium,Mobile
1974,21,Male,3.91,2.52,1.08,8.32,98.0,100.0,Low,Mobile
1975,20,Female,6.4,6.04,3.87,6.78,92.0,81.0,Medium,Tablet
1976,20,Male,4.43,8.42,5.68,7.21,76.0,83.0,High,Mobile
1977,22,Female,5.03,4.8,3.01,7.14,99.0,91.0,Medium,Laptop
1978,22,Male,3.47,6.82,4.41,7.53,73.0,90.0,Medium,Mobile
1979,19,Female,5.08,7.7,3.58,6.79,84.0,88.0,High,Laptop
1980,21,Male,4.06,4.18,2.0,7.44,100.0,97.0,Medium,Laptop
1981,19,Female,5.72,5.1,2.36,7.09,98.0,95.0,Medium,Laptop
1982,18,Male,4.06,3.96,2.49,6.25,100.0,100.0,Low,Tablet
1983,20,Male,4.22,4.36,2.98,8.88,87.0,100.0,Medium,Mobile
1984,22,Female,6.18,3.42,2.1,6.76,100.0,95.0,Low,Mobile
1985,22,Male,6.08,4.2,2.79,6.27,99.0,96.0,Medium,Tablet
1986,21,Female,4.36,8.84,5.23,6.26,80.0,81.0,High,Mobile
1987,22,Female,3.79,4.17,2.15,6.6,98.0,95.0,Medium,Laptop
1988,21,Male,3.89,6.25,3.3,6.91,96.0,89.0,Medium,Laptop
1989,20,Male,4.99,4.99,2.11,7.75,92.0,91.0,Medium,Laptop
1990,21,Female,2.77,8.36,3.42,7.32,68.0,89.0,High,Mobile
1991,22,Female,5.36,8.62,5.25,7.13,86.0,81.0,High,Mobile
1992,22,Female,1.1,7.73,4.11,6.41,80.0,82.0,High,Laptop
1993,22,Male,3.38,6.61,3.74,6.92,80.0,85.0,Medium,Mobile
1994,22,Female,4.03,5.54,3.14,7.42,98.0,99.0,Medium,Laptop
1995,21,Male,1.8,3.62,1.75,6.07,85.0,95.0,Low,Mobile
1996,22,Female,1.66,9.89,5.37,6.68,70.0,72.0,High,Mobile
1997,20,Female,5.71,4.48,2.42,6.14,100.0,94.0,Medium,Mobile
1998,19,Male,4.14,7.33,3.79,8.37,82.0,88.0,High,Tablet
1999,20,Male,5.75,8.12,5.25,6.25,90.0,80.0,High,Mobile
2000,19,Male,6.69,4.89,2.62,7.07,100.0,99.0,Medium,Mobile
2001,19,Male,4.4,8.08,4.7,5.97,79.0,75.0,High,Tablet
2002,20,Female,4.42,7.53,5.03,6.19,95.0,83.0,High,Laptop
2003,19,Male,3.54,9.46,6.24,8.13,65.0,81.0,High,Tablet
2004,20,Male,1.6,5.06,3.38,7.94,84.0,100.0,Medium,Mobile
2005,18,Male,3.6,3.43,1.65,6.27,100.0,94.0,Low,Laptop
2006,21,Female,4.92,4.99,2.05,8.41,100.0,95.0,Medium,Mobile
2007,21,Female,5.11,6.42,3.07,7.87,85.0,85.0,Medium,Laptop
2008,19,Male,4.81,6.12,2.96,6.75,87.0,91.0,Medium,Laptop
2009,21,Male,3.67,5.21,3.51,7.4,83.0,98.0,Medium,Mobile
2010,22,Female,6.77,2.18,1.3,7.75,100.0,100.0,Low,Mobile
2011,18,Female,6.0,6.94,2.95,8.39,89.0,93.0,Medium,Laptop
2012,19,Male,4.44,9.94,4.38,5.57,71.0,81.0,High,Mobile
2013,19,Male,5.41,6.93,3.1,6.93,85.0,83.0,Medium,Laptop
2014,19,Male,3.46,7.22,4.25,6.41,76.0,81.0,High,Mobile
2015,22,Male,5.45,7.14,4.43,5.63,91.0,86.0,High,Tablet
2016,20,Female,4.44,6.79,4.47,8.6,87.0,93.0,Medium,Mobile
2017,20,Female,4.56,7.86,5.36,5.68,85.0,90.0,High,Mobile
2018,18,Male,4.7,6.79,3.13,7.02,87.0,86.0,Medium,Mobile
2019,21,Female,4.54,5.37,2.65,5.73,89.0,84.0,Medium,Mobile
2020,19,Male,3.94,4.41,2.08,7.0,100.0,98.0,Medium,Mobile
2021,21,Female,4.55,5.5,2.79,7.44,86.0,94.0,Medium,Mobile
2022,21,Female,5.5,6.63,4.47,6.21,96.0,86.0,Medium,Mobile
2023,23,Male,4.16,5.37,3.07,7.6,93.0,87.0,Medium,Laptop
2024,19,Male,5.38,6.63,4.12,6.66,83.0,88.0,Medium,Mobile
2025,18,Female,5.12,6.88,3.76,7.75,86.0,89.0,Medium,Laptop
2026,21,Male,3.64,7.67,3.13,7.76,79.0,87.0,High,Mobile
2027,23,Male,5.4,8.57,3.59,6.02,88.0,87.0,High,Mobile
2028,22,Female,4.03,6.16,3.46,7.03,93.0,96.0,Medium,Mobile
2029,21,Female,7.1,3.38,2.08,7.67,100.0,100.0,Low,Laptop
2030,20,Male,5.23,5.31,2.47,7.63,97.0,90.0,Medium,Mobile
2031,22,Female,4.45,6.09,3.75,6.99,91.0,92.0,Medium,Mobile
2032,19,Male,4.54,2.33,1.5,7.89,99.0,100.0,Low,Mobile
2033,21,Female,3.56,8.78,4.6,6.25,81.0,83.0,High,Mobile
2034,21,Female,4.17,6.28,3.92,7.04,86.0,91.0,Medium,Mobile
2035,22,Female,2.76,6.76,3.52,7.89,81.0,84.0,Medium,Mobile
2036,25,Male,3.42,8.73,5.27,6.97,75.0,83.0,High,Mobile
2037,21,Female,3.91,4.74,2.98,7.81,95.0,100.0,Medium,Laptop
2038,20,Female,4.86,7.15,4.99,7.35,89.0,88.0,High,Mobile
2039,20,Male,6.13,5.78,2.91,6.92,100.0,84.0,Medium,Mobile
2040,18,Male,3.14,5.63,2.95,7.33,84.0,95.0,Medium,Mobile
2041,19,Male,7.02,4.46,2.01,6.44,100.0,99.0,Medium,Mobile
2042,20,Male,3.35,9.33,4.3,7.35,68.0,84.0,High,Mobile
2043,20,Female,3.55,5.25,3.19,4.92,91.0,89.0,Medium,Laptop
2044,21,Male,4.99,7.4,5.0,6.65,91.0,83.0,High,Laptop
2045,19,Male,5.09,2.25,1.17,8.66,100.0,100.0,Low,Mobile
2046,22,Female,3.69,8.36,3.8,5.44,80.0,85.0,High,Mobile
2047,21,Male,3.38,8.1,3.93,6.9,73.0,88.0,High,Mobile
2048,20,Male,3.46,6.19,3.32,6.42,87.0,91.0,Medium,Mobile
2049,20,Male,5.5,5.55,2.7,6.79,96.0,89.0,Medium,Tablet
2050,21,Female,3.92,6.8,3.2,7.6,78.0,95.0,Medium,Laptop
2051,22,Female,1.4,10.58,6.57,6.24,59.0,78.0,Very High,Mobile
2052,19,Female,6.22,2.47,0.99,6.08,100.0,100.0,Low,Tablet
2053,20,Male,2.59,7.56,4.25,5.91,71.0,80.0,High,Mobile
2054,20,Female,3.66,4.18,2.67,8.14,99.0,97.0,Medium,Mobile
2055,18,Male,5.94,5.96,2.86,7.37,89.0,88.0,Medium,Mobile
2056,19,Male,3.21,5.5,3.2,8.5,80.0,90.0,Medium,Mobile
2057,20,Male,1.98,5.14,3.09,8.52,78.0,98.0,Medium,Laptop
2058,22,Female,5.25,5.98,3.57,6.73,87.0,95.0,Medium,Laptop
2059,21,Male,4.82,3.73,1.99,9.0,95.0,100.0,Low,Laptop
2060,21,Male,3.62,8.06,4.06,6.61,80.0,91.0,High,Mobile
2061,22,Male,5.2,2.41,1.57,6.95,100.0,100.0,Low,Laptop
2062,20,Male,4.45,7.08,4.44,6.28,87.0,88.0,High,Laptop
2063,21,Female,3.79,5.35,2.66,5.32,98.0,86.0,Medium,Mobile
2064,20,Male,6.97,3.66,1.58,8.75,100.0,100.0,Low,Mobile
2065,21,Female,2.61,6.4,2.7,8.2,84.0,94.0,Medium,Laptop
2066,20,Male,5.97,2.89,1.24,6.81,100.0,100.0,Low,Laptop
2067,18,Female,5.25,6.08,3.5,6.8,98.0,95.0,Medium,Laptop
2068,20,Female,4.44,3.15,1.31,7.65,95.0,97.0,Low,Mobile
2069,23,Male,3.0,6.92,3.47,6.05,84.0,89.0,Medium,Mobile
2070,22,Male,6.28,4.15,2.6,5.97,100.0,99.0,Medium,Laptop
2071,22,Female,3.58,5.1,2.49,7.01,82.0,90.0,Medium,Laptop
2072,22,Female,3.6,6.59,4.15,6.63,79.0,86.0,Medium,Mobile
2073,21,Male,6.03,4.45,2.78,7.0,99.0,100.0,Medium,Mobile
2074,21,Male,4.58,5.88,2.79,7.2,90.0,88.0,Medium,Tablet
2075,20,Female,3.25,2.97,1.84,8.75,96.0,100.0,Low,Tablet
2076,20,Female,6.22,7.26,4.53,6.51,89.0,88.0,High,Laptop
2077,21,Male,2.8,9.53,4.95,6.43,74.0,79.0,High,Mobile
2078,22,Male,2.34,11.58,5.36,6.47,63.0,71.0,Very High,Laptop
2079,20,Male,4.75,6.18,3.44,7.41,80.0,89.0,Medium,Mobile
2080,20,Female,4.78,7.58,5.13,6.19,71.0,85.0,High,Laptop
2081,21,Male,7.92,2.44,1.44,7.79,100.0,100.0,Low,Mobile
2082,21,Female,1.6,9.01,4.07,6.84,66.0,80.0,High,Laptop
2083,18,Male,5.03,7.55,4.57,5.79,87.0,84.0,High,Laptop
2084,18,Male,5.68,,2.66,8.2,100.0,89.0,Medium,Laptop
2085,20,Female,3.59,8.47,4.89,7.65,81.0,83.0,High,Mobile
2086,19,Female,5.6,5.49,3.41,6.52,98.0,95.0,Medium,Mobile
2087,20,Female,5.9,5.08,2.82,7.34,87.0,96.0,Medium,Laptop
2088,20,Male,2.56,6.95,4.48,7.32,71.0,89.0,Medium,Mobile
2089,20,Female,7.24,3.87,2.39,6.99,100.0,92.0,Low,Mobile
2090,23,Female,2.02,8.04,4.7,6.98,79.0,79.0,High,Tablet
2091,21,Male,3.77,3.89,1.73,7.55,91.0,100.0,Low,Mobile
2092,21,Male,4.82,3.9,2.54,6.25,100.0,100.0,Low,Laptop
2093,21,Male,7.36,4.18,2.85,7.73,100.0,100.0,Medium,Mobile
2094,19,Male,3.67,7.52,3.32,5.82,79.0,83.0,High,Laptop
2095,22,Female,4.83,4.77,2.61,8.0,100.0,87.0,Medium,Laptop
2096,20,Male,7.03,3.3,1.58,7.0,100.0,97.0,Low,Laptop
2097,22,Female,4.5,4.79,3.0,7.11,96.0,100.0,Medium,Tablet
